Brand,Name,Year,Model,Transmission,Kms,Owner,Fuel Type,Registration,EMI,Price,State
Tata,Tata Tiago,2018,XZA 1.2 REVOTRON,Automatic,37635,2,Petrol,DL-10,10129,518099,Delhi
Datsun,Datsun Redi Go,2019,A,Manual,15432,1,Petrol,UP-14,5914,302499,Uttar Pradesh
Hyundai,Hyundai Elite i20,2018,ASTA 1.2 DUAL TONE,Manual,27543,1,Petrol,DL-11,13126,671399,Delhi
Maruti,Maruti Swift,2019,VXI AMT,Automatic,36602,1,Petrol,UP-16,12864,657999,Uttar Pradesh
Maruti,Maruti Swift,2016,VXI,Manual,31020,1,Petrol,DL-8C,8923,456399,Delhi
Maruti,Maruti Swift,2012,VXI,Manual,77347,1,Petrol,DL-8C,6299,322199,Delhi
Maruti,Maruti Alto,2020,VXI,Manual,19039,2,Petrol,DL-3C,7324,374649,Delhi
Maruti,Maruti Celerio,2020,VXI AMT,Automatic,28154,1,Petrol,DL-5C,10942,559699,Delhi
Maruti,Maruti Swift,2018,ZXI+,Manual,28552,1,Petrol,DL-6C,13194,674899,Delhi
Hyundai,Hyundai Tucson New,2018,2WD MT PETROL,Manual,86670,2,Petrol,UP-14,26999,1437699,Uttar Pradesh
Tata,Tata Harrier,2021,XT+ 2.0 KRYOTEC,Manual,21245,1,Diesel,DL-3C,31955,1701649,Delhi
Hyundai,Hyundai Creta,2020,1.6 VTVT SX AUTO,Automatic,28883,1,Petrol,DL-3C,25126,1337999,Delhi
Honda,Honda Amaze,2014,1.2 VXMT I VTEC,Manual,79067,2,Petrol,DL-4C,6780,346799,Delhi
Maruti,Maruti New  Wagon-R,2021,LXI CNG 1.0 L,Manual,22085,1,Petrol + CNG,DL-8C,12524,640599,Delhi
Hyundai,Hyundai Elite i20,2019,1.2 MAGNA PLUS VTVT,Manual,22372,1,Petrol,UP-13,13355,683099,Uttar Pradesh
Hyundai,Hyundai Elite i20,2018,SPORTZ 1.2,Manual,29407,1,Petrol,DL-10,11994,613499,Delhi
Maruti,Maruti New  Wagon-R,2019,1.0 Lxi (o) cng,Manual,53090,1,Petrol + CNG,HR-26,10870,555999,Hariyana
Datsun,Datsun Redi Go,2021,T (O),Manual,7328,1,Petrol,HR-72,8217,420299,Hariyana
Tata,Tata Harrier,2019,XZ 2.0L Kryotec,Manual,31328,2,Diesel,DL-9C,23365,1244199,Delhi
Honda,Honda Amaze,2018,1.2 VXMT I VTEC,Manual,24330,2,Petrol,UP-14,13497,690399,Uttar Pradesh
Honda,Honda Jazz,2017,1.2 V AT,Automatic,73525,2,Petrol,DL-3C,12459,637299,Delhi
Maruti,Maruti New  Wagon-R,2021,LXI CNG 1.0 L,Manual,31023,1,Petrol + CNG,HR-29,11875,607399,Hariyana
Maruti,Maruti Alto 800,2014,LXI,Manual,82248,1,Petrol,UP-14,4373,223699,Uttar Pradesh
Maruti,Maruti Swift,2017,LXI OPT,Manual,55407,1,Petrol + CNG,DL-3C,8360,427599,Delhi
Hyundai,Hyundai Elite i20,2017,SPORTZ 1.2,Manual,19564,1,Petrol,DL-5C,12191,623599,Delhi
Hyundai,Hyundai Grand i10,2016,MAGNA 1.2 VTVT,Manual,62467,1,Petrol,DL-8C,7801,398999,Delhi
Hyundai,Hyundai Eon,2015,MAGNA PLUS,Manual,57883,1,Petrol,UP-32,5480,280299,Uttar Pradesh
Maruti,Maruti Alto 800,2016,LXI,Manual,69179,1,Petrol,HR-29,5208,266399,Hariyana
Hyundai,Hyundai i10,2012,SPORTZ 1.2 AT KAPPA2,Automatic,62860,2,Petrol,DL-10,5820,297699,Delhi
KIA,KIA SELTOS,2020,GTX + AT PETROL,Automatic,18368,1,Petrol,DL-14,34452,1834599,Delhi
Honda,Honda Jazz,2017,1.2 V AT,Automatic,26995,1,Petrol,DL-3C,13309,680749,Delhi
Maruti,Maruti Alto,2022,LXI OPT,Manual,9585,1,Petrol,DL-11,8180,418399,Delhi
Ford,Ford Ecosport,2014,1.5AMBIENTE TI VCT,Manual,98676,1,Petrol,UP-16,9325,476999,Uttar Pradesh
Renault,Renault Kwid,2019,RXL,Manual,25840,1,Petrol,UP-14,6846,350199,Uttar Pradesh
Hyundai,Hyundai NEW SANTRO,2019,1.1 SPORTS AMT,Automatic,18688,2,Petrol,HR-51,10238,523699,Hariyana
Maruti,Maruti New  Wagon-R,2021,1.0 VXI (O),Manual,42028,1,Petrol + CNG,HR-87,10317,527699,Hariyana
Hyundai,Hyundai Verna,2015,FLUIDIC 1.6 VTVT S,Manual,59323,1,Petrol,HR-26,11494,587899,Hariyana
Ford,Ford Ecosport,2017,1.5 TREND TI VCT,Manual,64882,1,Petrol,DL-12,11582,592399,Delhi
Maruti,Maruti Alto K10,2016,LXI CNG,Manual,87390,1,Petrol + CNG,DL-12,6436,329199,Delhi
Maruti,Maruti Celerio,2014,VXI AMT,Automatic,53437,1,Petrol,DL-1C,6596,337399,Delhi
Maruti,Maruti Dzire,2017,VXI,Manual,31712,1,Petrol,DL-9C,12794,654399,Delhi
Hyundai,Hyundai Elite i20,2015,MAGNA 1.2,Manual,57610,1,Petrol,DL-3C,9591,490599,Delhi
Maruti,Maruti New  Wagon-R,2019,LXI CNG 1.0 L,Manual,26999,3,Petrol + CNG,DL-5C,10008,511899,Delhi
Maruti,Maruti Vitara Brezza,2022,VXI,Manual,8140,1,Petrol,UP-16,19583,1042799,Uttar Pradesh
Honda,Honda Amaze,2014,1.2 SX MT I VTEC,Manual,93023,1,Petrol,DL-1C,8209,419899,Delhi
Maruti,Maruti Alto K10,2019,VXI AMT,Automatic,8041,1,Petrol,DL-7C,8385,428899,Delhi
Hyundai,Hyundai Grand i10,2017,MAGNA 1.2 KAPPA VTVT,Manual,18327,1,Petrol,HR-26,9330,477220,Hariyana
Maruti,Maruti Celerio,2019,VXI,Manual,78922,1,Petrol,DL-9C,8547,437199,Delhi
Maruti,Maruti Alto,2021,VXI,Manual,20144,1,Petrol,DL-10,7591,388299,Delhi
Tata,Tata NEXON,2018,XZA+ 1.5,Automatic,70104,1,Diesel,HR-51,14426,737899,Hariyana
Toyota,Toyota Glanza,2021,G CVT,Automatic,8466,1,Petrol,HR-98,16467,876899,Hariyana
Maruti,Maruti Celerio,2018,VXI CNG,Manual,69576,2,Petrol + CNG,DL-9C,9292,475299,Delhi
Maruti,Maruti Alto 800,2018,LXI,Manual,20686,1,Petrol,DL-1C,6465,330699,Delhi
Maruti,Maruti Alto 800,2018,LXI,Manual,11496,1,Petrol,DL-9C,6698,342599,Delhi
Hyundai,Hyundai Grand i10,2017,MAGNA 1.2 VTVT,Manual,32283,1,Petrol,UP-14,9204,470799,Uttar Pradesh
Renault,Renault Kwid,2018,CLIMBER 1.0 AT,Automatic,37487,1,Petrol,UP-14,6878,351799,Uttar Pradesh
Maruti,Maruti Dzire,2019,VXI AMT,Automatic,21477,1,Petrol,UP-14,13357,683199,Uttar Pradesh
Maruti,Maruti Swift Dzire,2013,VXI,Manual,99364,1,Petrol,DL-1C,7093,362799,Delhi
Tata,Tata TIGOR,2017,XZ 1.2 REVOTRON OPT,Manual,66305,1,Petrol + CNG,DL-11,9671,494699,Delhi
Maruti,Maruti Celerio,2018,VXI CNG OPT,Manual,57050,2,Petrol + CNG,DL-9C,8835,451899,Delhi
Maruti,Maruti Ciaz,2018,ALPHA 1.3 DDIS SHVS,Manual,82500,2,Diesel,HR-26,14471,740199,Hariyana
Hyundai,Hyundai Verna,2013,FLUIDIC 1.6 SX VTVT,Manual,84063,2,Petrol,DL-10,8180,418399,Delhi
Maruti,Maruti Alto,2021,LXI CNG,Manual,17920,1,Petrol + CNG,DL-3C,9189,469999,Delhi
Maruti,Maruti XL6,2019,ZETA SHVS,Manual,37577,1,Petrol,DL-5C,16368,871599,Delhi
Hyundai,Hyundai GRAND I10 NIOS,2019,SPORTZ 1.2 AT,Automatic,32873,1,Petrol,DL-6C,13746,703099,Delhi
Maruti,Maruti Alto,2021,VXI PLUS,Manual,4889,1,Petrol,HR-26,7967,407499,Hariyana
Hyundai,Hyundai Grand i10,2014,SPORTZ 1.2 KAPPA VTVT,Manual,63096,1,Petrol,HR-29,8508,435199,Hariyana
Maruti,Maruti Swift Dzire,2013,VXI,Manual,65810,1,Petrol,DL-1C,6641,339699,Delhi
Hyundai,Hyundai NEW SANTRO,2021,SPORTZ EXECUTIVE CNG,Manual,45369,1,Petrol + CNG,HR-10,12258,626999,Hariyana
Maruti,Maruti Baleno,2018,DELTA 1.2 K12,Manual,35388,1,Petrol,DL-8C,10657,545099,Delhi
Honda,Honda Jazz,2020,1.2 ZX MT,Manual,10537,1,Petrol,UP-14,15498,825299,Uttar Pradesh
Maruti,Maruti Alto K10,2014,VXI,Manual,35518,1,Petrol,HR-26,6146,314349,Hariyana
Hyundai,Hyundai Grand i10,2016,SPORTZ 1.2 KAPPA VTVT,Manual,62890,1,Petrol,HR-26,9286,474999,Hariyana
Tata,Tata NEXON,2021,XZA+ (O) 1.2 RTN,Automatic,20933,1,Petrol,HR-26,20469,1089999,Hariyana
Maruti,Maruti Wagon R 1.0,2018,VXI,Manual,43404,1,Petrol,DL-6C,8344,426799,Delhi
Maruti,Maruti Dzire,2017,VXI,Manual,49507,2,Petrol,DL-8C,10835,554199,Delhi
Mahindra,Mahindra Scorpio,2020,S11,Manual,56696,1,Diesel,UP-32,27780,1479299,Uttar Pradesh
Maruti,Maruti Swift,2015,VXI,Manual,60643,1,Petrol,DL-14,8047,411599,Delhi
Datsun,Datsun Redi Go,2018,1.0 S AT,Automatic,22766,2,Petrol,DL-3C,7597,388599,Delhi
Maruti,Maruti Alto,2021,LXI CNG,Manual,23812,1,Petrol + CNG,DL-3C,9126,466799,Delhi
Tata,Tata NEXON,2018,XM 1.2,Manual,22508,1,Petrol,DL-2C,13953,713699,Delhi
Honda,Honda WR-V,2018,1.2 i-VTEC VX MT,Manual,38264,2,Petrol,HR-26,13838,707799,Hariyana
Toyota,Toyota Innova Crysta,2017,2.8 ZX AT 7 STR,Automatic,85182,1,Diesel,HR-51,32313,1720699,Hariyana
Maruti,Maruti Alto 800,2018,LXI,Manual,18657,1,Petrol,DL-3C,6534,334199,Delhi
Maruti,Maruti New  Wagon-R,2020,VXI 1.0,Manual,29289,1,Petrol,UP-16,10739,549299,Uttar Pradesh
Hyundai,Hyundai Verna,2018,1.6 SX VTVT,Manual,23550,1,Petrol,HR-26,16929,901499,Hariyana
Maruti,Maruti Baleno,2019,DELTA 1.2 K12,Manual,26510,1,Petrol,HR-42,12956,662699,Hariyana
Mahindra,Mahindra Scorpio,2020,S9,Manual,52492,1,Diesel,UP-74,25019,1332299,Uttar Pradesh
Hyundai,Hyundai Eon,2015,MAGNA PLUS,Manual,46556,1,Petrol,DL-8C,5449,278699,Delhi
Maruti,Maruti Dzire,2017,ZDI Plus AMT,Automatic,24577,1,Diesel,DL-6C,13482,689599,Delhi
Maruti,Maruti S Cross,2021,SIGMA 1.5 SHVS,Manual,9620,1,Petrol,DL-7C,17123,911799,Delhi
Maruti,Maruti Alto K10,2018,VXI,Manual,23827,1,Petrol,DL-3C,6757,345599,Delhi
Honda,Honda WR-V,2017,1.2 i-VTEC S MT,Manual,59583,1,Petrol,DL-10,12563,642599,Delhi
Honda,Honda Amaze,2016,1.2 SX MT I VTEC,Manual,92323,1,Petrol,UP-16,9376,479599,Uttar Pradesh
Maruti,Maruti Ertiga,2019,ZXI Plus SHVS,Manual,20707,1,Petrol,DL-6C,18649,993099,Delhi
Renault,Renault Duster,2021,RXZ CVT 1.3 TURBO,Automatic,10821,1,Petrol,DL-7C,26448,1408399,Delhi
Renault,Renault Duster,2018,RXS CVT 106 PS,Automatic,95090,1,Petrol + CNG,UP-14,12481,638399,Uttar Pradesh
Maruti,Maruti Alto 800,2018,LXI,Manual,19169,2,Petrol,DL-5C,6426,328699,Delhi
Hyundai,Hyundai Elite i20,2017,ASTA 1.2 (O),Manual,50347,2,Petrol,DL-7C,12036,615629,Delhi
Maruti,Maruti IGNIS,2018,ZETA 1.2 K12,Manual,34211,1,Petrol,DL-9C,9732,497799,Delhi
Maruti,Maruti Alto,2021,LXI CNG,Manual,30144,1,Petrol + CNG,HR-26,9396,480599,Hariyana
Maruti,Maruti Baleno,2018,DELTA 1.2 K12,Manual,33088,2,Petrol,HR-81,10790,551899,Hariyana
Hyundai,Hyundai Grand i10,2017,MAGNA 1.2 VTVT,Manual,32864,1,Petrol,DL-8C,9894,506099,Delhi
Maruti,Maruti Alto 800,2018,LXI,Manual,32198,1,Petrol,HR-51,6467,330799,Hariyana
Maruti,Maruti S PRESSO,2020,VXI,Manual,57636,1,Petrol,HR-51,8045,411499,Hariyana
Hyundai,Hyundai Grand i10,2017,MAGNA 1.2 KAPPA VTVT,Manual,34913,1,Petrol,DL-8C,9578,489899,Delhi
Maruti,Maruti Alto 800,2018,LXI,Manual,22060,1,Petrol,DL-2C,6698,342599,Delhi
Hyundai,Hyundai NEW SANTRO,2019,1.1 SPORTS AMT,Automatic,69952,1,Petrol,DL-8C,9572,489599,Delhi
Volkswagen,Volkswagen Polo,2017,GT TSI 1.2 PETROL AT,Automatic,46133,1,Petrol,UP-53,13458,688399,Uttar Pradesh
Maruti,Maruti Alto,2019,LXI,Manual,26429,1,Petrol,DL-5C,5945,304099,Delhi
Maruti,Maruti Alto,2021,VXI,Manual,1842,1,Petrol,HR-26,8252,422099,Hariyana
Renault,Renault Kwid,2019,1.0 RXT Opt,Manual,7124,1,Petrol,DL-3C,7595,388499,Delhi
Ford,Ford Ecosport,2017,1.5 TITANIUM TI VCT,Manual,48593,1,Petrol,DL-14,13198,675099,Delhi
KIA,KIA SELTOS,2021,HTK PLUS 1.5 DIESEL,Manual,19971,1,Diesel,UP-32,22085,1176049,Uttar Pradesh
Maruti,Maruti S PRESSO,2021,VXI PLUS,Manual,3582,1,Petrol,HR-30,9623,492199,Hariyana
Maruti,Maruti IGNIS,2018,ZETA 1.2 K12,Manual,54413,2,Petrol,HR-29,9525,487199,Hariyana
Maruti,Maruti Baleno,2019,ZETA 1.2 K12,Manual,53447,1,Petrol,DL-1C,12712,650199,Delhi
Maruti,Maruti Alto 800,2019,LXI,Manual,58321,1,Petrol + CNG,HR-26,6430,328899,Hariyana
Maruti,Maruti S Cross,2019,ALPHA SHVS,Manual,50363,1,Diesel,HR-26,18595,990199,Hariyana
Ford,Ford Ecosport,2018,1.5 AMBIENTE TDCI,Manual,54856,1,Diesel,UP-16,12479,638299,Uttar Pradesh
Tata,Tata Safari,2021,XM 2.0 KRYOTEC,Manual,12819,1,Diesel,HR-26,30647,1631999,Hariyana
Maruti,Maruti Baleno,2017,DELTA 1.2 K12,Manual,41029,1,Petrol,HR-51,10364,530099,Hariyana
Mahindra,Mahindra XUV 3OO,2019,1.5 W6 MT,Manual,41344,1,Diesel,UP-14,16172,861199,Uttar Pradesh
Maruti,Maruti Baleno,2017,ZETA 1.2 K12,Manual,53807,1,Petrol,DL-14,11071,566299,Delhi
Maruti,Maruti Baleno,2015,DELTA 1.2 K12,Manual,73790,1,Petrol,DL-3C,9462,483999,Delhi
Maruti,Maruti Alto,2020,LXI CNG (O),Manual,39974,1,Petrol + CNG,HR-13,7873,402699,Hariyana
Maruti,Maruti Alto,2021,VXI PLUS,Manual,8617,1,Petrol,DL-2C,8143,416499,Delhi
Maruti,Maruti Alto,2020,LXI,Manual,10487,1,Petrol,UP-14,7200,368299,Uttar Pradesh
Maruti,Maruti Celerio,2018,VXI CNG,Manual,74328,1,Petrol + CNG,DL-12,9083,464599,Delhi
Maruti,Maruti Swift,2019,VXI,Manual,48284,1,Petrol,HR-19,10843,554599,Hariyana
Maruti,Maruti Baleno,2018,DELTA 1.2 K12,Manual,39423,1,Petrol,DL-12,10763,550549,Delhi
Maruti,Maruti Alto 800,2018,LXI,Manual,24990,1,Petrol,DL-5C,6698,342599,Delhi
Hyundai,Hyundai Elite i20,2017,ASTA 1.2,Manual,51393,2,Petrol,DL-12,11372,581699,Delhi
Maruti,Maruti Alto 800,2018,LXI,Manual,41435,1,Petrol,UP-16,6029,308399,Uttar Pradesh
Maruti,Maruti Alto,2010,LXI,Manual,48178,2,Petrol,HR-26,3275,167499,Hariyana
Maruti,Maruti S PRESSO,2020,VXI PLUS,Manual,20342,2,Petrol,DL-5C,8057,412099,Delhi
Maruti,Maruti New  Wagon-R,2020,LXI CNG 1.0 L,Manual,73674,1,Petrol + CNG,DL-14,11116,568599,Delhi
Maruti,Maruti Alto,2020,VXI PLUS,Manual,8153,1,Petrol,HR-26,7898,403999,Hariyana
Maruti,Maruti Vitara Brezza,2019,ZDI,Manual,56490,1,Diesel,UP-16,15771,839849,Uttar Pradesh
Skoda,Skoda Rapid,2021,STYLE 1.0TSI MT,Manual,9999,1,Petrol,DL-8C,20939,1114999,Delhi
Hyundai,Hyundai Grand i10,2017,SPORTZ 1.2 KAPPA VTVT,Manual,49709,2,Petrol,HR-26,8903,455399,Hariyana
Maruti,Maruti Baleno,2017,ZETA 1.2 K12,Manual,57684,1,Petrol,HR-26,10471,535599,Hariyana
Maruti,Maruti Alto,2020,LXI,Manual,4690,1,Petrol,DL-2C,7237,370199,Delhi
Maruti,Maruti Vitara Brezza,2019,ZDI PLUS,Manual,51808,1,Diesel,HR-76,16341,870199,Hariyana
Maruti,Maruti Alto,2019,VXI,Manual,23009,1,Petrol,UP-14,7795,398699,Uttar Pradesh
Maruti,Maruti Alto,2020,LXI,Manual,13601,2,Petrol,DL-5C,7425,379799,Delhi
Maruti,Maruti Alto K10,2017,VXI,Manual,22714,1,Petrol,DL-9C,6960,355999,Delhi
Maruti,Maruti IGNIS,2017,ZETA 1.2 K12,Manual,57597,1,Petrol,DL-9C,10391,531499,Delhi
Hyundai,Hyundai Elite i20,2017,ASTA 1.2 (O),Manual,15972,2,Petrol,HR-26,13855,708699,Hariyana
Maruti,Maruti Baleno,2020,DELTA 1.2 K12,Manual,38037,1,Petrol,UP-14,13334,682019,Uttar Pradesh
Maruti,Maruti Alto 800,2019,LXI,Manual,17149,1,Petrol,DL-14,6637,339499,Delhi
Maruti,Maruti Alto K10,2017,VXI OPT,Manual,48441,1,Petrol,DL-14,7052,360699,Delhi
Mahindra,Mahindra Scorpio,2015,S10,Manual,44092,1,Diesel,DL-7C,17286,920499,Delhi
Maruti,Maruti Alto K10,2018,VXI,Manual,32393,1,Petrol,DL-1C,7292,372999,Delhi
Audi,Audi A6,2015,2.0 TDI TECHNOLOGY,Automatic,77595,2,Diesel,UP-16,34240,1823299,Uttar Pradesh
Maruti,Maruti Baleno,2017,DELTA 1.2 K12,Manual,45032,1,Petrol,UP-14,10712,547899,Uttar Pradesh
Hyundai,Hyundai Grand i10,2017,MAGNA 1.2 KAPPA VTVT,Manual,35605,2,Petrol + CNG,HR-26,9578,489899,Hariyana
Audi,Audi Q3,2016,35TDI PREMIUM,Automatic,87180,1,Diesel,UP-16,32491,1730199,Uttar Pradesh
Ford,Ford Ecosport,2021,1.5TITANIUM TDCI,Manual,23007,1,Diesel,UP-16,20056,1067999,Uttar Pradesh
Mahindra,Mahindra Thar,2021,LX  4WD AT CONVERTIBLE,Automatic,18128,1,Petrol,HR-21,30642,1631699,Hariyana
Maruti,Maruti Alto K10,2018,VXI (O) AMT,Automatic,14674,2,Petrol,DL-8C,7619,389699,Delhi
Hyundai,Hyundai Grand i10,2018,MAGNA 1.2 KAPPA VTVT,Manual,39637,1,Petrol,UP-16,9793,500899,Uttar Pradesh
Hyundai,Hyundai Eon,2018,MAGNA PLUS OPTIONAL,Manual,33174,1,Petrol,UP-21,8201,419499,Uttar Pradesh
Maruti,Maruti Baleno,2020,DELTA 1.2 K12,Manual,30874,1,Petrol,DL-7C,13363,683499,Delhi
Maruti,Maruti S PRESSO,2020,VXI PLUS,Manual,13523,2,Petrol,DL-1C,8557,437699,Delhi
Maruti,Maruti Swift,2015,VXI,Manual,82164,1,Petrol,DL-2C,8061,412299,Delhi
Hyundai,Hyundai Elite i20,2016,SPORTZ 1.2,Manual,78542,1,Petrol,DL-12,10518,537999,Delhi
Maruti,Maruti Alto K10,2019,VXI,Manual,17811,1,Petrol,DL-5C,7746,396199,Delhi
Tata,Tata Hexa,2018,Varicor 400 XMA,Automatic,67729,2,Diesel,HR-26,21124,1124899,Hariyana
Hyundai,Hyundai Elite i20,2017,ASTA 1.2 DUAL TONE,Manual,18273,1,Petrol,DL-11,13695,700499,Delhi
Maruti,Maruti S PRESSO,2020,VXI PLUS,Manual,8519,1,Petrol,DL-14,8854,452899,Delhi
Maruti,Maruti Alto K10,2019,VXI,Manual,34538,1,Petrol,UP-16,7792,398549,Uttar Pradesh
Maruti,Maruti Alto K10,2019,VXI,Manual,38921,1,Petrol,DL-6C,7423,379699,Delhi
Audi,Audi Q3,2015,30 TDI MT S EDITION,Manual,72526,1,Diesel,DL-2C,21678,1154399,Delhi
Tata,Tata Harrier,2019,XZ 2.0L Kryotec,Manual,43142,1,Diesel,UP-53,23654,1259599,Uttar Pradesh
Ford,Ford Ecosport,2018,1.5 TDCI TITANIUM PLUS,Manual,71854,1,Diesel,DL-8C,14661,749899,Delhi
Maruti,Maruti Baleno,2016,ALPHA 1.2 K12,Manual,56720,2,Petrol,DL-1C,10539,539099,Delhi
Hyundai,Hyundai i20 Active,2015,1.2 S,Manual,94499,2,Petrol + CNG,HR-26,9800,501299,Hariyana
Maruti,Maruti S PRESSO,2020,VXI PLUS,Manual,48914,1,Petrol,HR-11,7847,401399,Hariyana
Maruti,Maruti Alto,2021,LXI,Manual,12426,1,Petrol,HR-26,7284,372599,Hariyana
Maruti,Maruti XL6,2021,ZETA SHVS,Manual,36951,1,Petrol,UP-32,18578,989299,Uttar Pradesh
Ford,Ford Ecosport,2017,1.5 TITANIUM TI VCT,Manual,53447,1,Petrol,HR-26,13429,686899,Hariyana
Audi,Audi Q5,2014,30 TDI PREMIUM PLUS,Automatic,33405,1,Diesel,DL-1C,31425,1673399,Delhi
Ford,Ford FREESTYLE,2018,TITANIUM 1.2 TI-VCT MT,Manual,31031,1,Petrol,DL-10,9603,491199,Delhi
Maruti,Maruti Alto,2020,VXI,Manual,42796,1,Petrol,HR-54,7496,383399,Hariyana
Maruti,Maruti Vitara Brezza,2021,ZXI +,Manual,15363,1,Petrol,UP-32,17958,956299,Uttar Pradesh
Ford,Ford Ecosport,2018,1.5TITANIUM TDCI,Manual,74204,1,Diesel,HR-29,14002,716199,Hariyana
Maruti,Maruti S Cross,2018,ALPHA SHVS,Manual,13730,1,Diesel,DL-8C,20944,1115299,Delhi
Maruti,Maruti Vitara Brezza,2018,ZDI,Manual,40479,2,Diesel,DL-3C,15243,779699,Delhi
Maruti,Maruti Swift,2014,VXI,Manual,98438,1,Petrol,HR-26,7345,375699,Hariyana
Ford,Ford Ecosport,2018,1.5TITANIUM TDCI,Manual,56027,1,Diesel,DL-10,13935,712799,Delhi
Maruti,Maruti IGNIS,2017,DELTA 1.2 K12 AMT,Automatic,95636,1,Petrol,HR-26,8983,459499,Hariyana
Maruti,Maruti S PRESSO,2021,VXI PLUS,Manual,9486,1,Petrol,HR-26,8962,458399,Hariyana
Maruti,Maruti Alto K10,2018,VXI,Manual,37134,1,Petrol,HR-26,7062,361199,Hariyana
Maruti,Maruti S Cross,2018,ZETA 1.3 SHVS,Manual,22938,1,Diesel,DL-8C,15479,824299,Delhi
Maruti,Maruti Alto,2020,VXI,Manual,18261,1,Petrol,HR-49,7280,372399,Hariyana
Maruti,Maruti S PRESSO,2020,VXI OPT AGS,Automatic,23738,1,Petrol,HR-36,9433,482499,Hariyana
Tata,Tata NEXON,2018,XT1.5,Manual,75679,1,Diesel,HR-10,13578,694499,Hariyana
Maruti,Maruti Alto 800,2019,LXI,Manual,36272,1,Petrol,HR-51,6678,341599,Hariyana
Maruti,Maruti Vitara Brezza,2018,VDI AMT,Automatic,79514,1,Diesel,HR-26,14102,721299,Hariyana
Maruti,Maruti Swift,2017,LDI,Manual,85626,1,Diesel,DL-8C,8322,425699,Delhi
Maruti,Maruti Alto K10,2017,VXI,Manual,56783,1,Petrol,HR-24,6909,353399,Hariyana
Maruti,Maruti Alto,2021,LXI CNG,Manual,26773,1,Petrol + CNG,HR-10,9036,462199,Hariyana
Maruti,Maruti Alto 800,2017,VXI,Manual,21719,1,Petrol,DL-3C,5967,305199,Delhi
Ford,Ford Ecosport,2018,1.5TITANIUM TDCI,Manual,18459,1,Diesel,DL-11,15587,797299,Delhi
Maruti,Maruti Vitara Brezza,2018,ZDI + AMT,Automatic,16165,2,Diesel,HR-51,17320,922299,Hariyana
Maruti,Maruti Baleno,2017,ALPHA DDIS 190,Manual,83190,1,Diesel,DL-2C,10751,549899,Delhi
Audi,Audi A6,2015,35 TDI S LINE,Automatic,39079,2,Diesel,HR-26,30347,1615999,Hariyana
Maruti,Maruti Alto K10,2018,VXI,Manual,68078,1,Petrol,HR-59,6751,345299,Hariyana
Renault,Renault Duster,2015,85 PS RXE DIESEL ADVENTURE,Manual,55669,1,Diesel,DL-1C,8246,421799,Delhi
Hyundai,Hyundai Creta,2019,1.6 SX VTVT,Manual,15440,1,Petrol,UP-32,20724,1103599,Uttar Pradesh
Tata,Tata NEXON,2019,XMA 1.5,Manual,93992,1,Diesel,DL-8C,12880,658799,Delhi
Renault,Renault Duster,2017,RXS 85 PS,Manual,96138,1,Diesel,HR-87,11894,608399,Hariyana
Ford,Ford Ecosport,2017,1.5 TDCI TITANIUM PLUS,Manual,26892,1,Diesel,DL-10,13832,707499,Delhi
Hyundai,Hyundai Creta,2017,1.6 CRDI SX PLUS AUTO,Automatic,62321,1,Diesel,UP-32,19623,1044949,Uttar Pradesh
Maruti,Maruti S PRESSO,2021,VXI (O) CNG,Manual,41088,1,Petrol + CNG,HR-26,9765,499499,Hariyana
Maruti,Maruti Vitara Brezza,2017,ZDI PLUS,Manual,75758,2,Diesel,DL-2C,12612,645099,Delhi
Renault,Renault Duster,2017,RXZ AMT 110 PS,Automatic,89537,2,Diesel,UP-14,13408,685799,Uttar Pradesh
Tata,Tata Hexa,2017,Varicor 400 XT 4X4,Manual,95384,1,Diesel,UP-16,19725,1050399,Uttar Pradesh
Renault,Renault Duster,2015,85 PS RXE DIESEL ADVENTURE,Manual,65738,1,Diesel,DL-8C,8927,456599,Delhi
Mercedes,Mercedes Benz E Class,2013,E 220 CDI ELEGANCE,Automatic,53524,1,Diesel,HR-26,20054,1067899,Hariyana
Maruti,Maruti S Cross,2017,ZETA 1.3,Manual,37773,1,Diesel,DL-8C,13607,695999,Delhi
Ford,Ford Ecosport,2015,1.5TITANIUM TDCI,Manual,100297,2,Diesel,DL-12,8764,448299,Delhi
Maruti,Maruti Vitara Brezza,2016,ZDI PLUS DUAL TONE,Manual,90492,1,Diesel,HR-02,12055,616599,Hariyana
Maruti,Maruti Vitara Brezza,2017,ZDI PLUS,Manual,90969,1,Diesel,DL-6C,13134,671799,Delhi
Maruti,Maruti Vitara Brezza,2016,ZDI,Manual,101529,1,Diesel,HR-26,10956,560399,Hariyana
Ford,Ford Ecosport,2019,1.5TITANIUM TDCI,Manual,27076,1,Diesel,HR-51,15271,813199,Hariyana
Hyundai,Hyundai AURA,2021,E MT 1.2 KAPPA,Manual,1125,1,Petrol,DL-7C,12440,636299,Delhi
Maruti,Maruti Wagon R 1.0,2012,LXI,Manual,48121,1,Petrol + CNG,DL-8C,5435,277999,Delhi
Maruti,Maruti Swift,2020,VXI,Manual,3152,1,Petrol,DL-6C,12856,657599,Delhi
Maruti,Maruti Alto 800,2016,LXI,Manual,22179,1,Petrol,DL-14,5582,285499,Delhi
Datsun,Datsun Redi Go,2018,D,Manual,15968,1,Petrol,HR-50,4585,234499,Hariyana
